

0520,'600708,光明地产,2.5,2.53,2.5,2.53,2.53,-0.03,-1.1858,0.1557,3463987,8691936.0,5571591857.5,5563194427.5,1
0519,'600708,光明地产,2.53,2.55,2.52,2.53,2.54,-0.01,-0.3937,0.1787,3976870,10080568.0,5638450959.79,5629952760.63,0
0518,'600708,光明地产,2.54,2.56,2.51,2.54,2.53,0.01,0.3953,0.2948,6560257,16637216.0,5660737327.22,5652205538.34,0
0517,'600708,光明地产,2.53,2.57,2.52,2.55,2.57,-0.04,-1.5564,0.3602,8015757,20325906.0,5638450959.79,5629952760.63,1
0514,'600708,光明地产,2.57,2.58,2.54,2.55,2.56,0.01,0.3906,0.483,10748564,27543070.0,5727596429.51,5718963871.47,0
0513,'600708,光明地产,2.56,2.57,2.51,2.51,2.53,0.03,1.1858,0.496,11038022,28109888.0,5705310062.08,5696711093.76,1
0512,'600708,光明地产,2.53,2.54,2.5,2.51,2.53,0.0,0.0,0.4063,9040194,22778292.0,5638450959.79,5629952760.63,1
0511,'600708,光明地产,2.53,2.55,2.47,2.48,2.49,0.04,1.6064,0.4812,10707798,26981211.0,5638450959.79,5629952760.63,0
0510,'600708,光明地产,2.49,2.49,2.45,2.49,2.49,0.0,0.0,0.2263,5036010,12459082.0,5549305490.07,5540941649.79,1
0507,'600708,光明地产,2.49,2.49,2.45,2.46,2.46,0.03,1.2195,0.2831,6299074,15579517.0,5549305490.07,5540941649.79,0
0506,'600708,光明地产,2.46,2.5,2.45,2.45,2.47,-0.01,-0.4049,0.2605,5795828,14399287.0,5482446387.78,5474183316.66,1
0430,'600708,光明地产,2.47,2.52,2.46,2.51,2.5,-0.03,-1.2,0.2645,5885193,14591100.0,5504732755.21,5496436094.37,0
0429,'600708,光明地产,2.5,2.55,2.5,2.52,2.54,-0.04,-1.5748,0.2901,6455236,16306146.0,5571591857.5,5563194427.5,0
0428,'600708,光明地产,2.54,2.55,2.45,2.47,2.47,0.07,2.834,0.3917,8715590,21921922.0,5660737327.22,5652205538.34,0
0427,'600708,光明地产,2.47,2.5,2.46,2.49,2.5,-0.03,-1.2,0.1559,3468102,8572152.0,5504732755.21,5496436094.37,1
0426,'600708,光明地产,2.5,2.52,2.46,2.48,2.49,0.01,0.4016,0.2947,6557981,16322386.0,5571591857.5,5563194427.5,0
0423,'600708,光明地产,2.49,2.53,2.46,2.53,2.52,-0.03,-1.1905,0.2285,5085449,12648053.0,5549305490.07,5540941649.79,1
0422,'600708,光明地产,2.52,2.55,2.51,2.53,2.53,-0.01,-0.3953,0.155,3448769,8723362.0,5616164592.36,5607699982.92,0
0421,'600708,光明地产,2.53,2.55,2.5,2.51,2.52,0.01,0.3968,0.2263,5036765,12744473.0,5638450959.79,5629952760.63,0
0420,'600708,光明地产,2.52,2.55,2.5,2.51,2.51,0.01,0.3984,0.2164,4816036,12179956.0,5616164592.36,5607699982.92,1
0419,'600708,光明地产,2.51,2.53,2.5,2.52,2.52,-0.01,-0.3968,0.1854,4125412,10365363.0,5593878224.93,5585447205.21,1
0416,'600708,光明地产,2.52,2.53,2.45,2.47,2.47,0.05,2.0243,0.5003,11133011,27914429.0,5616164592.36,5607699982.92,0
0415,'600708,光明地产,2.47,2.47,2.45,2.47,2.47,0.0,0.0,0.1271,2828532,6967851.0,5504732755.21,5496436094.37,1
0414,'600708,光明地产,2.47,2.47,2.45,2.46,2.46,0.01,0.4065,0.1981,4408334,10856549.0,5504732755.21,5496436094.37,0
0413,'600708,光明地产,2.46,2.47,2.45,2.45,2.46,0.0,0.0,0.1947,4332808,10652753.0,5482446387.78,5474183316.66,1
0412,'600708,光明地产,2.46,2.48,2.44,2.44,2.45,0.01,0.4082,0.2097,4665541,11480775.0,5482446387.78,5474183316.66,0
