

0520,'002241,歌尔股份,39.43,40.24,38.25,39.0,39.17,0.26,0.6638,2.6775,91472736,3606710188.79,1.34705538449e+11,1.34705538449e+11,0
0519,'002241,歌尔股份,39.32,39.98,36.1,36.29,36.7,2.62,7.139,3.147,107513317,4193545245.3,1.34329743136e+11,1.34329743136e+11,1
0518,'002241,歌尔股份,36.7,37.25,36.01,36.38,36.13,0.57,1.5776,1.4162,48381343,1768624926.4,1.25378982021e+11,1.25378982021e+11,1
0517,'002241,歌尔股份,36.13,36.88,34.55,35.21,35.08,1.05,2.9932,2.3457,80136946,2881301833.32,1.23431679031e+11,1.23431679031e+11,1
0514,'002241,歌尔股份,35.08,35.74,33.92,35.19,35.38,-0.3,-0.8479,2.1213,72470797,2516951797.94,1.19844541943e+11,1.19844541943e+11,1
0513,'002241,歌尔股份,35.38,35.55,32.82,33.03,33.86,1.52,4.4891,2.3918,81710686,2835730461.79,1.20869438254e+11,1.20869438254e+11,0
0512,'002241,歌尔股份,33.86,34.24,33.15,33.66,33.54,0.32,0.9541,1.361,46494424,1566650666.81,1.15676630279e+11,1.15676630279e+11,1
0511,'002241,歌尔股份,33.54,34.18,32.13,33.88,34.18,-0.64,-1.8724,2.2699,77545503,2565290747.12,1.14583407547e+11,1.14583407547e+11,1
0510,'002241,歌尔股份,34.18,34.95,33.81,34.52,34.35,-0.17,-0.4949,1.6471,56269805,1933818269.24,1.1676985301e+11,1.1676985301e+11,0
0507,'002241,歌尔股份,34.35,36.83,34.35,36.54,36.75,-2.4,-6.5306,3.0135,102952146,3616004173.46,1.17350627587e+11,1.17350627587e+11,0
0506,'002241,歌尔股份,36.75,38.66,36.5,37.93,37.7,-0.95,-2.5199,2.1247,72587786,2708325122.53,1.25549798073e+11,1.25549798073e+11,0
0430,'002241,歌尔股份,37.7,37.84,36.62,37.0,37.17,0.53,1.4259,1.8668,63776537,2390544750.32,1.28795303057e+11,1.28795303057e+11,0
0429,'002241,歌尔股份,37.17,37.87,36.75,37.02,36.68,0.49,1.3359,1.8525,63287688,2363420661.24,1.26984652908e+11,1.26984652908e+11,1
0428,'002241,歌尔股份,36.68,37.33,36.03,37.15,37.34,-0.66,-1.7675,2.1922,74891364,2736747493.51,1.253106556e+11,1.253106556e+11,1
0427,'002241,歌尔股份,37.34,38.13,36.01,36.95,37.23,0.11,0.2955,2.9332,100209173,3704814449.99,1.27565427484e+11,1.27565427484e+11,0
0426,'002241,歌尔股份,37.23,38.06,36.68,37.08,37.23,0.0,0.0,3.0349,103683306,3880434474.09,1.2718963217e+11,1.2718963217e+11,1
0423,'002241,歌尔股份,37.23,38.22,36.88,38.13,38.06,-0.83,-2.1808,3.6995,126385332,4739887406.83,1.2718963217e+11,1.2718963217e+11,0
0422,'002241,歌尔股份,38.06,38.06,34.4,35.0,34.6,3.46,10.0,6.1476,210022050,7709770830.07,1.3002517863e+11,1.3002517863e+11,0
0421,'002241,歌尔股份,34.6,35.06,32.84,33.34,33.6,1.0,2.9762,3.2975,112653662,3829164937.93,1.18204707846e+11,1.18204707846e+11,1
0420,'002241,歌尔股份,33.6,34.58,33.25,33.35,32.44,1.16,3.5758,4.7262,161462818,5473369383.06,1.1478838681e+11,1.1478838681e+11,1
0419,'002241,歌尔股份,32.44,32.44,30.1,30.1,29.49,2.95,10.0034,2.3179,79185747,2521993299.58,1.10825454408e+11,1.10825454408e+11,1
0416,'002241,歌尔股份,29.49,30.09,29.0,29.9,29.96,-0.47,-1.5688,1.5496,52940767,1560746718.69,1.00747307352e+11,1.00747307352e+11,1
0415,'002241,歌尔股份,29.96,30.7,29.65,30.4,30.56,-0.6,-1.9634,1.4595,49862698,1493282507.24,1.02352978239e+11,1.02352978239e+11,0
0414,'002241,歌尔股份,30.56,31.0,29.98,30.01,29.66,0.9,3.0344,2.9905,102164252,3124572304.47,1.0440277086e+11,1.0440277086e+11,0
0413,'002241,歌尔股份,29.66,30.15,27.36,27.47,27.41,2.25,8.2087,3.4667,118432737,3471073052.87,1.01328081928e+11,1.01328081928e+11,1
0412,'002241,歌尔股份,27.41,28.09,27.4,28.03,28.04,-0.63,-2.2468,0.9536,32579117,901051526.06,93641359596.8,93641359596.8,1
0409,'002241,歌尔股份,28.04,28.36,27.76,28.1,28.19,-0.15,-0.5321,0.87,29721269,831540934.05,95793641849.4,95793641849.4,0
0408,'002241,歌尔股份,28.19,28.76,28.01,28.28,28.45,-0.26,-0.9139,1.2045,41149805,1170396474.71,96306090004.8,96306090004.8,0
0407,'002241,歌尔股份,28.45,28.61,27.45,28.0,28.18,0.27,0.9581,1.5897,54308187,1525758009.05,97194333474.2,97194333474.2,0
0406,'002241,歌尔股份,28.18,28.94,28.02,28.15,27.91,0.27,0.9674,1.7448,59609322,1697414650.67,96271926794.5,96271926794.5,1
0402,'002241,歌尔股份,27.91,28.1,27.35,27.38,27.37,0.54,1.973,1.6698,57045669,1587952585.97,95349520114.8,95349520114.8,1
0401,'002241,歌尔股份,27.37,27.6,27.04,27.36,27.15,0.22,0.8103,1.2907,44093816,1205481885.07,93504706755.3,93504706755.3,1
0331,'002241,歌尔股份,27.15,27.68,26.92,27.51,27.51,-0.36,-1.3086,1.1975,40910413,1110984571.07,92753116127.4,92753116127.4,1
0330,'002241,歌尔股份,27.51,27.68,26.71,26.9,27.36,0.15,0.5482,1.763,60229123,1644321724.79,93982991700.4,93982991700.4,0
