

0520,'002142,宁波银行,42.9,42.91,41.5,42.22,42.05,0.85,2.0214,0.2385,14147937,597629794.81,2.57743898669e+11,2.54489715223e+11,0
0519,'002142,宁波银行,42.05,43.4,41.95,43.32,43.24,-1.19,-2.7521,0.2632,15612091,663461446.59,2.52637084826e+11,2.49447378208e+11,1
0518,'002142,宁波银行,43.24,43.6,42.99,43.26,43.23,0.01,0.0231,0.1623,9629723,416226290.27,2.59786624207e+11,2.56506650029e+11,0
0517,'002142,宁波银行,43.23,43.77,42.2,42.49,42.47,0.76,1.7895,0.3488,20688783,893932904.7,2.59726544044e+11,2.56447328417e+11,1
0514,'002142,宁波银行,42.47,42.87,41.65,42.68,42.72,-0.25,-0.5852,0.3717,22047408,929420302.38,2.55160451666e+11,2.51938885909e+11,1
0513,'002142,宁波银行,42.72,42.94,42.34,42.46,42.79,-0.07,-0.1636,0.1558,9241530,394394315.9,2.56662455738e+11,2.53421926208e+11,0
0512,'002142,宁波银行,42.79,43.2,41.97,42.28,42.28,0.51,1.2062,0.1847,10954126,467057491.36,2.57083016878e+11,2.53837177491e+11,0
0511,'002142,宁波银行,42.28,42.52,41.72,42.04,42.39,-0.11,-0.2595,0.1979,11740217,495660178.57,2.54018928572e+11,2.50811775282e+11,1
0510,'002142,宁波银行,42.39,42.65,41.61,42.42,42.87,-0.48,-1.1197,0.2319,13754407,579053773.71,2.54679810364e+11,2.51464313014e+11,0
0507,'002142,宁波银行,42.87,43.8,42.32,42.5,42.43,0.44,1.037,0.314,18627099,804531972.95,2.57563658181e+11,2.54311750387e+11,0
0506,'002142,宁波银行,42.43,42.75,41.8,42.1,42.23,0.2,0.4736,0.3101,18395440,779793595.74,2.54920131015e+11,2.51701599461e+11,1
0430,'002142,宁波银行,42.23,42.54,41.51,42.24,42.24,-0.01,-0.0237,0.3232,19175698,807176941.45,2.53718527758e+11,2.50515167223e+11,1
0429,'002142,宁波银行,42.24,42.7,41.44,42.3,42.15,0.09,0.2135,0.4071,24150789,1016133300.31,2.53778607921e+11,2.50574488835e+11,0
0428,'002142,宁波银行,42.15,42.26,41.03,41.49,41.27,0.88,2.1323,0.2969,17610158,735570653.97,2.53237886455e+11,2.50040594327e+11,1
0427,'002142,宁波银行,41.27,41.8,41.0,41.71,41.71,-0.44,-1.0549,0.2697,15998595,661834838.75,2.47950832123e+11,2.44820292476e+11,1
0426,'002142,宁波银行,41.71,42.3,40.58,41.1,40.71,1.0,2.4564,0.8283,49137339,2050049378.94,2.50594359289e+11,2.47430443402e+11,0
0423,'002142,宁波银行,40.71,40.79,39.8,40.35,40.21,0.5,1.2435,0.3886,23050043,929948260.87,2.44586343003e+11,2.41498282208e+11,1
0422,'002142,宁波银行,40.21,41.38,39.93,40.9,41.06,-0.85,-2.0701,0.3639,21589729,869416919.32,2.4158233486e+11,2.38532201611e+11,1
0421,'002142,宁波银行,41.06,41.08,39.17,39.5,39.27,1.79,4.5582,0.7002,41535833,1666769642.08,2.46689148703e+11,2.43574538626e+11,0
0420,'002142,宁波银行,39.27,39.98,38.78,38.8,39.08,0.19,0.4862,0.3137,18607919,732184929.19,2.35934799551e+11,2.32955970088e+11,1
0419,'002142,宁波银行,39.08,39.13,37.55,37.9,37.76,1.32,3.4958,0.5368,31845620,1228664926.98,2.34793276457e+11,2.31828859462e+11,1
0416,'002142,宁波银行,37.76,38.11,37.3,37.91,38.11,-0.35,-0.9184,0.2412,14310370,538213238.92,2.26862694959e+11,2.23998406685e+11,1
0415,'002142,宁波银行,38.11,39.05,37.71,38.0,38.11,0.0,0.0,0.3417,20271536,774385116.82,2.28965500659e+11,2.26074663103e+11,0
0414,'002142,宁波银行,38.11,38.26,37.65,37.86,38.0,0.11,0.2895,0.2688,15947655,604763049.0,2.28965500659e+11,2.26074663103e+11,0
0413,'002142,宁波银行,38.0,38.75,37.87,38.34,38.28,-0.28,-0.7315,0.2353,13961155,533610815.04,2.28304618868e+11,2.25422125372e+11,1
0412,'002142,宁波银行,38.28,38.9,37.95,38.8,38.8,-0.52,-1.3402,0.3187,18905666,722946326.89,2.29986863428e+11,2.27083130506e+11,0
0409,'002142,宁波银行,38.8,39.26,38.62,39.12,39.0,-0.2,-0.5128,0.215,12756059,496147896.29,2.33111031897e+11,2.30167854327e+11,0
0408,'002142,宁波银行,39.0,39.48,38.9,39.25,39.28,-0.28,-0.7128,0.1876,11128022,435161298.12,2.34312635154e+11,2.31354286566e+11,0
0407,'002142,宁波银行,39.28,39.8,38.89,39.02,38.95,0.33,0.8472,0.2874,17047489,669590209.92,2.35994879714e+11,2.330152917e+11,0
0406,'002142,宁波银行,38.95,39.5,38.76,38.76,38.95,0.0,0.0,0.2293,13601144,531070197.59,2.3401223434e+11,2.31057678506e+11,1
0402,'002142,宁波银行,38.95,40.0,38.8,40.0,39.79,-0.84,-2.1111,0.3272,19408258,756678764.95,2.3401223434e+11,2.31057678506e+11,0
0401,'002142,宁波银行,39.79,39.89,38.66,39.0,38.88,0.91,2.3405,0.3123,18525929,732320932.24,2.3905896802e+11,2.36040693909e+11,0
0331,'002142,宁波银行,38.88,39.57,38.65,39.43,39.43,-0.55,-1.3949,0.2784,16513169,642537405.69,2.335916732e+11,2.30642427223e+11,1
0330,'002142,宁波银行,39.43,39.43,38.71,39.11,39.4,0.03,0.0761,0.3092,18340134,716052222.4,2.36896082157e+11,2.33905115879e+11,0
0329,'002142,宁波银行,39.4,39.65,38.39,39.58,39.58,-0.18,-0.4548,0.4814,28559041,1111042022.44,2.36715841668e+11,2.33727151044e+11,1
0326,'002142,宁波银行,39.58,39.87,38.9,39.28,39.15,0.43,1.0983,0.3654,21678765,853847774.13,2.377972846e+11,2.34794940059e+11,0
