

0520,'688191,智洋创新,16.09,16.74,16.01,16.68,16.78,-0.69,-4.112,5.4756,1904973,30817668.0,2462510896.23,559774704.16,0
0519,'688191,智洋创新,16.78,17.02,16.7,16.87,16.94,-0.16,-0.9445,2.9585,1029281,17262975.0,2568112668.66,583779958.72,0
0518,'688191,智洋创新,16.94,17.05,16.51,16.85,16.65,0.29,1.7417,4.5055,1567463,26524648.0,2592600036.18,589346394.56,0
0517,'688191,智洋创新,16.65,17.18,16.55,17.08,16.93,-0.28,-1.6539,5.1624,1796015,30091878.0,2548216682.55,579257229.6,1
0514,'688191,智洋创新,16.93,17.01,16.48,16.6,16.43,0.5,3.0432,4.7903,1666557,27981704.0,2591069575.71,588998492.32,0
0513,'688191,智洋创新,16.43,16.64,16.33,16.49,16.56,-0.13,-0.785,2.26,786256,12949335.0,2514546552.21,571603380.32,1
0512,'688191,智洋创新,16.56,16.78,16.48,16.74,16.85,-0.29,-1.7211,2.7707,963936,15957721.0,2534442538.32,576126109.44,0
0511,'688191,智洋创新,16.85,16.86,16.44,16.48,16.46,0.39,2.3694,3.7398,1301080,21717235.0,2578825891.95,586215274.4,0
0510,'688191,智洋创新,16.46,16.66,16.32,16.59,16.42,0.04,0.2436,1.8195,632998,10419435.0,2519137933.62,572647087.04,1
0507,'688191,智洋创新,16.42,16.99,16.41,16.78,16.64,-0.22,-1.3221,3.3612,1169355,19506746.0,2513016091.74,571255478.08,1
0506,'688191,智洋创新,16.64,16.81,16.46,16.46,16.46,0.18,1.0936,2.6114,908502,15085916.0,2546686222.08,578909327.36,0
0430,'688191,智洋创新,16.46,17.56,16.3,17.48,17.57,-1.11,-6.3176,8.2995,2887424,48538028.0,2519137933.62,572647087.04,1
0429,'688191,智洋创新,17.57,18.42,17.4,18.4,19.03,-1.46,-7.6721,11.0615,3848310,68758309.0,2689019045.79,611264235.68,0
0428,'688191,智洋创新,19.03,19.25,18.29,18.79,18.74,0.29,1.5475,7.7561,2698381,50833806.0,2912466274.41,662057962.72,0
0427,'688191,智洋创新,18.74,19.44,18.13,19.38,19.38,-0.64,-3.3024,10.0198,3485897,65118556.0,2868082920.78,651968797.76,1
0426,'688191,智洋创新,19.38,19.43,18.67,18.68,18.61,0.77,4.1376,14.8822,5177548,99137673.0,2966032390.86,674234541.12,0
0423,'688191,智洋创新,18.61,19.15,17.9,18.1,18.35,0.26,1.4169,11.3885,3962096,73323218.0,2848186934.67,647446068.64,1
0422,'688191,智洋创新,18.35,18.35,17.91,18.1,17.97,0.38,2.1146,6.9493,2417678,43912473.0,2808394962.45,638400610.4,1
0421,'688191,智洋创新,17.97,18.73,17.88,18.5,19.0,-1.03,-5.4211,10.2191,3555233,64492144.0,2750237464.59,625180325.28,1
0420,'688191,智洋创新,19.0,19.5,18.47,18.79,18.69,0.31,1.6586,18.556,6455684,123022509.0,2907874893.0,661014256.0,0
0419,'688191,智洋创新,18.69,19.04,17.62,17.62,17.76,0.93,5.2365,16.885,5874322,108497594.0,2860430618.43,650229286.56,1
0416,'688191,智洋创新,17.76,18.34,17.19,17.36,17.37,0.39,2.2453,13.84,4814980,85913433.0,2718097794.72,617874378.24,1
0415,'688191,智洋创新,17.37,18.3,17.26,18.3,18.17,-0.8,-4.4029,12.8303,4463684,78764644.0,2658409836.39,604306190.88,1
0414,'688191,智洋创新,18.17,18.86,18.09,18.58,18.66,-0.49,-2.6259,14.475,5035877,92660364.0,2780846673.99,632138370.08,0
0413,'688191,智洋创新,18.66,20.2,18.54,19.52,19.9,-1.24,-6.2312,19.1863,6674970,127442031.0,2855839237.02,649185579.84,0
0412,'688191,智洋创新,19.9,21.6,19.9,21.6,21.45,-1.55,-7.2261,25.2922,8799226,179110338.0,3045616335.3,692325457.6,0
0409,'688191,智洋创新,21.45,22.7,20.2,22.0,24.65,-3.2,-12.9817,46.3017,16108471,341810605.0,3282837708.15,746250304.8,0
0408,'688191,N智洋,24.65,28.87,24.61,25.0,11.38,13.27,116.6081,71.5972,24908819,643521691.0,3772585058.55,857579021.6,0

