

0520,'002985,北摩高科,86.12,86.86,82.6,83.58,84.57,1.55,1.8328,2.0887,3461778,294409699.19,21984024640.0,14273195085.0,1
0519,'002985,北摩高科,84.57,85.99,77.16,80.01,83.3,1.27,1.5246,3.2641,5409742,445017036.86,21588353040.0,14016304091.2,1
0518,'002985,北摩高科,83.3,93.65,83.3,90.51,92.56,-9.26,-10.0043,3.8662,6407652,560454694.75,21264157600.0,13805819212.5,1
0517,'002985,北摩高科,92.56,94.54,89.88,93.63,93.61,-1.05,-1.1217,3.3966,5629433,522135730.76,23627976320.0,15340535730.0,0
0514,'002985,北摩高科,93.61,93.62,84.7,86.5,85.11,8.5,9.9871,3.6119,5986177,554143153.46,23896011920.0,15514558661.2,0
0513,'002985,北摩高科,144.98,146.63,142.51,146.63,144.8,0.18,0.1243,0.7152,697233,101043386.61,21770196800.0,14134366673.2,1
0512,'002985,北摩高科,144.8,145.38,139.18,140.95,141.22,3.58,2.5351,1.025,999260,142595138.57,21743168000.0,14116818142.4,1
0511,'002985,北摩高科,141.22,142.35,138.57,139.48,141.16,0.06,0.0425,0.9609,936805,131281737.85,21205595200.0,13767797362.4,1
0510,'002985,北摩高科,141.16,146.49,141.0,144.5,145.05,-3.89,-2.6818,1.0872,1059954,151025641.14,21196585600.0,13761947852.1,1
0507,'002985,北摩高科,145.05,151.98,144.45,151.26,151.73,-6.68,-4.4026,1.3335,1300048,190255992.14,21780708000.0,14141191101.9,0
0506,'002985,北摩高科,151.73,154.0,148.75,149.19,149.2,2.53,1.6957,1.5307,1492340,226473304.45,22783776800.0,14792436579.7,0
0430,'002985,北摩高科,149.2,149.79,144.31,146.0,146.12,3.08,2.1079,1.2103,1179910,173134648.03,22403872000.0,14545782229.6,1
0429,'002985,北摩高科,146.12,151.0,145.4,150.38,148.4,-2.28,-1.5364,1.0725,1045608,153904654.56,21941379200.0,14245507368.6,1
0428,'002985,北摩高科,148.4,151.13,143.2,145.1,145.1,3.3,2.2743,3.2862,1233630,182397661.76,22283744000.0,5570936000.0,0
0427,'002985,北摩高科,145.1,145.4,138.96,139.0,138.15,6.95,5.0308,4.6941,1762157,252143799.2,21788216000.0,5447054000.0,1
0426,'002985,北摩高科,138.15,142.88,138.0,139.6,139.6,-1.45,-1.0387,2.4694,927007,130299534.71,20744604000.0,5186151000.0,1
0423,'002985,北摩高科,139.6,139.81,136.78,138.5,138.38,1.22,0.8816,1.4241,534610,74162096.5,20962336000.0,5240584000.0,0
0422,'002985,北摩高科,138.38,139.29,137.8,139.29,138.57,-0.19,-0.1371,1.2738,478186,66253206.56,20779140800.0,5194785200.0,1
0421,'002985,北摩高科,138.57,139.77,134.5,137.45,137.4,1.17,0.8515,2.2209,833710,114613267.68,20807671200.0,5201917800.0,0
0420,'002985,北摩高科,137.4,140.66,137.12,139.9,139.43,-2.03,-1.4559,3.2278,1211700,167806101.17,20631984000.0,5157996000.0,1
0419,'002985,北摩高科,139.43,140.28,135.89,137.76,138.8,0.63,0.4539,1.9178,719951,99711649.67,20936808800.0,5234202200.0,0
0416,'002985,北摩高科,138.8,143.48,136.59,143.0,143.39,-4.59,-3.2011,2.9236,1097523,152075391.77,20842208000.0,5210552000.0,1
0415,'002985,北摩高科,143.39,145.04,142.72,144.2,145.72,-2.33,-1.599,1.2389,465100,66827699.48,21531442400.0,5382860600.0,0
0414,'002985,北摩高科,145.72,146.28,143.24,145.09,145.1,0.62,0.4273,1.4508,544619,79070598.51,21881315200.0,5470328800.0,0
