

0520,'688086,×Ï¾§´æ´¢,20.09,20.38,19.9,20.15,20.29,-0.2,-0.9857,1.8144,1983343,39874269.0,3824764395.27,2196119887.29,0
0519,'688086,×Ï¾§´æ´¢,20.29,20.83,20.1,20.82,20.82,-0.53,-2.5456,3.4683,3791344,77404425.0,3862840695.87,2217982703.49,0
0518,'688086,×Ï¾§´æ´¢,20.82,20.99,20.26,20.46,20.34,0.48,2.3599,2.6712,2919996,60292112.0,3963742892.46,2275919166.42,0
0517,'688086,×Ï¾§´æ´¢,20.34,20.54,20.21,20.54,20.6,-0.26,-1.2621,2.1571,2357972,48042184.0,3872359771.02,2223448407.54,1
0514,'688086,×Ï¾§´æ´¢,20.6,20.75,20.1,20.5,20.35,0.25,1.2285,3.3551,3667585,74920299.0,3921858961.8,2251870068.6,0
0513,'688086,×Ï¾§´æ´¢,20.35,21.08,20.05,20.06,19.98,0.37,1.8519,5.5134,6026894,124021285.0,3874263586.05,2224541548.35,1
0512,'688086,×Ï¾§´æ´¢,19.98,20.09,19.7,19.85,19.78,0.2,1.0111,2.8174,3079794,61471476.0,3803822429.94,2184095338.38,1
0511,'688086,×Ï¾§´æ´¢,19.78,20.14,19.65,19.97,19.99,-0.21,-1.0505,3.0932,3381303,67419121.0,3765746129.34,2162232522.18,1
0510,'688086,×Ï¾§´æ´¢,19.99,20.8,19.78,20.7,20.74,-0.75,-3.6162,3.6271,3964941,79395601.0,3805726244.97,2185188479.19,0
0507,'688086,×Ï¾§´æ´¢,20.74,21.48,20.55,21.47,21.38,-0.64,-2.9935,3.9712,4341042,90884872.0,3948512372.22,2267174039.94,0
0506,'688086,×Ï¾§´æ´¢,21.38,21.97,21.16,21.65,22.35,-0.97,-4.34,4.9659,5428443,116286081.0,4070356534.14,2337135051.78,0
0430,'688086,×Ï¾§´æ´¢,22.35,23.97,22.35,22.37,27.94,-5.59,-20.0072,9.0457,9888255,222822279.0,4255026592.05,2443169710.35,0
0429,'688086,×Ï¾§´æ´¢,27.94,28.7,27.45,27.45,27.75,0.19,0.6847,2.6608,2908604,81930356.0,5319259193.82,3054235423.14,0
0428,'688086,×Ï¾§´æ´¢,27.75,28.2,27.13,27.17,26.74,1.01,3.7771,2.6938,2944723,81586047.0,5283086708.25,3033465747.75,1
